year,location,location_lat,location_lng,name,location_english
1983-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,陈全国,郭瑞民,王艳玲,付志方,马懿,霍好胜,尚朝阳,刘宛康,张战伟,周斌,刘伟,霍金花,张国伟,张文深,武国定,李公乐,徐光,任建华,张志川,李春生,陶明伦",Henan
1984-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,程志明,王国和,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,安伟,胡五岳,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,刘伟,霍金花,张国伟,张文深,范修芳,乔新江,武国定,李公乐,徐光,任建华,张志川,李春生,李建中,陶明伦",Henan
1985-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,程志明,王国和,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,安伟,胡五岳,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,刘伟,霍金花,张国伟,张文深,范修芳,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1986-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,程志明,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,安伟,胡五岳,张建慧,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1987-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,程志明,王常松,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,安伟,胡五岳,张建慧,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1988-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,杨自力,程志明,王常松,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,安伟,胡五岳,张建慧,霍好胜,尚朝阳,刘宛康,宋殿宇,周斌,朱是西,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1989-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,杨自力,程志明,王常松,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,高建军,陈星,安伟,胡五岳,张建慧,霍好胜,尚朝阳,刘宛康,宋殿宇,周斌,朱是西,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1990-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,杨自力,程志明,王常松,陈全国,王艳玲,付志方,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,尚朝阳,刘宛康,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1991-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,杨自力,程志明,王常松,陈全国,王艳玲,付志方,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1992-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,吉炳轩,杨自力,程志明,王常松,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1993-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,杨自力,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,范修芳,王战营,穆为民,乔新江,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1994-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,杨自力,程志明,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1995-01-01,河南,34.511389737869216,101.55630729532685,"杨自力,程志明,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1996-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,杨自力,程志明,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,李公乐,李亚,戴柏华,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1997-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,程志明,陈全国,郭瑞民,王艳玲,付志方,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1998-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,李克强,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
1999-01-01,河南,34.511389737869216,101.55630729532685,"李克强,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
2000-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,李克强,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,李建中,陶明伦",Henan
2001-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,李克强,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,毛超峰,李建中,陶明伦",Henan
2002-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,李克强,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,张志川,李春生,王宇燕,毛超峰,李建中,陶明伦",Henan
2003-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,李克强,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,李春生,王宇燕,毛超峰,李建中,陶明伦",Henan
2004-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,叶冬松,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,李春生,王宇燕,毛超峰,李建中,陶明伦",Henan
2005-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,叶冬松,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,任建华,李春生,王宇燕,李建中,陶明伦",Henan
2006-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,叶冬松,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,王宇燕,毛超峰,李建中,陶明伦",Henan
2007-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,叶冬松,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,王宇燕,毛超峰,李建中,陶明伦",Henan
2008-01-01,河南,34.511389737869216,101.55630729532685,"陈全国,叶冬松,程志明,陈全国,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,郭浩,王宇燕,毛超峰,李建中,陶明伦",Henan
2009-01-01,河南,34.511389737869216,101.55630729532685,"卢展工,叶冬松,程志明,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,王战营,穆为民,乔新江,武国定,李公乐,李亚,徐光,郭浩,王宇燕,毛超峰,李建中,陶明伦",Henan
2010-01-01,河南,34.511389737869216,101.55630729532685,"卢展工,叶冬松,程志明,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,郭浩,王宇燕,毛超峰,毛万春,李建中,陶明伦",Henan
2011-01-01,河南,34.511389737869216,101.55630729532685,"卢展工,叶冬松,程志明,郭瑞民,王艳玲,王小平,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张国伟,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,郭浩,魏小东,王宇燕,毛超峰,毛万春,李建中,陶明伦",Henan
2012-01-01,河南,34.511389737869216,101.55630729532685,"卢展工,叶冬松,程志明,郭瑞民,王艳玲,王小平,徐衣显,马懿,赵素萍,高建军,侯红,陈星,王新伟,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,郭浩,魏小东,王宇燕,毛超峰,毛万春,李建中,陶明伦",Henan
2013-01-01,河南,34.511389737869216,101.55630729532685,"叶冬松,程志明,郭瑞民,王艳玲,王小平,徐衣显,马懿,高建军,侯红,陈星,安伟,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,谢伏瞻,郭浩,魏小东,王宇燕,陶明伦",Henan
2014-01-01,河南,34.511389737869216,101.55630729532685,"叶冬松,程志明,郭瑞民,王艳玲,徐衣显,马懿,高建军,陈星,胡五岳,张建慧,霍好胜,王登喜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,谢伏瞻,郭浩,魏小东,王宇燕,陶明伦",Henan
2015-01-01,河南,34.511389737869216,101.55630729532685,"叶冬松,程志明,郭瑞民,王艳玲,徐衣显,马懿,高建军,陈星,胡五岳,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张文深,范修芳,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,谢伏瞻,郭浩,魏小东,王宇燕,陶明伦",Henan
2016-01-01,河南,34.511389737869216,101.55630729532685,"叶冬松,程志明,郭瑞民,王艳玲,徐衣显,马懿,高建军,陈星,胡五岳,霍好胜,尚朝阳,刘宛康,张战伟,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,张文深,王战营,穆为民,乔新江,武国定,李公乐,李亚,舒庆,徐光,谢伏瞻,任正晓,陈润儿,郭浩,刘南昌,王宇燕,陶明伦",Henan
2017-01-01,河南,34.511389737869216,101.55630729532685,"叶冬松,程志明,孔昌生,高建军,陈星,刘宛康,宋殿宇,蒿慧杰,周斌,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,王战营,穆为民,乔新江,武国定,李亚,舒庆,孙守刚,戴柏华,徐光,谢伏瞻,任正晓,郭浩,王炯",Henan
2018-01-01,河南,34.511389737869216,101.55630729532685,"高建军,蒿慧杰,张雷明,朱是西,石迎军,刘尚进,刘伟,霍金花,王战营,乔新江,武国定,刘伟,王国生,舒庆,戴柏华,谢伏瞻,任正晓,黄强,郭浩,胡永生,何金平",Henan
1973-01-01,湖北,31.20931625013975,112.41056219213213,谢伏瞻,Hubei
1974-01-01,湖北,31.20931625013975,112.41056219213213,"万鄂湘,彭清华,谢伏瞻,张昌尔",Hubei
1975-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,彭清华,黄关春,谢伏瞻,张昌尔",Hubei
1976-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,周 强,阮成发,彭清华,黄关春,谢伏瞻,张昌尔",Hubei
1977-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,周 强,阮成发,彭清华,黄关春,谢伏瞻,张昌尔",Hubei
1978-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,彭清华,雪克来提·扎克尔,王艳玲,黄关春,谢伏瞻,张昌尔",Hubei
1979-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,雪克来提·扎克尔,王艳玲,黄关春,戴柏华,谢伏瞻,张昌尔",Hubei
1980-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,王宁,王艳玲,周先旺,黄关春,戴柏华,肖莺子,张昌尔",Hubei
1981-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,甘霖,王宁,刘昌林,王艳玲,周先旺,周霁,黄关春,戴柏华,邓恢林,蓝佛安,肖莺子,张昌尔",Hubei
1982-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,甘霖,王宁,刘昌林,王艳玲,周先旺,周霁,黄关春,赵飞,戴柏华,邓恢林,鲁毅,蓝佛安,肖莺子,张昌尔",Hubei
1983-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,甘霖,王宁,刘昌林,王远鹤,周先旺,周霁,黄关春,赵飞,戴柏华,邓恢林,鲁毅,杨绪松,白玛旺堆,蓝佛安,肖莺子,张昌尔",Hubei
1984-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,甘霖,王宁,夏红民,刘昌林,王远鹤,龚定荣,周先旺,黄关春,赵飞,戴柏华,邓恢林,鲁毅,杨绪松,白玛旺堆,蓝佛安,张昌尔",Hubei
1985-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,甘霖,王宁,孙志刚,夏红民,王远鹤,龚定荣,孙兵,周先旺,黄关春,赵飞,戴柏华,邓恢林,鲁毅,杨绪松,白玛旺堆,张昌尔",Hubei
1986-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,甘霖,王宁,孙志刚,夏红民,董卫民,王远鹤,吴海涛,龚定荣,郭永红,孙兵,周先旺,黄关春,赵飞,戴柏华,邓恢林,鲁毅,杨绪松,白玛旺堆,张昌尔",Hubei
1987-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,甘霖,孙志刚,夏红民,董卫民,梁伟年,王远鹤,吴海涛,龚定荣,郭永红,孙兵,周先旺,黄关春,赵飞,戴柏华,邓恢林,唐良智,李红军,鲁毅,杨绪松,张昌尔",Hubei
1988-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,董卫民,梁伟年,王远鹤,吴海涛,龚定荣,郭永红,孙兵,周先旺,黄关春,赵飞,戴柏华,邓恢林,唐良智,李红军,鲁毅,杨绪松,张昌尔",Hubei
1989-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,董卫民,梁伟年,王远鹤,吴海涛,龚定荣,郭永红,孙兵,周先旺,周文霞,黄关春,赵飞,邓恢林,唐良智,李红军,鲁毅,杨绪松,张昌尔",Hubei
1990-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,张韶春,梁伟年,王远鹤,吴海涛,龚定荣,郭永红,孙兵,周先旺,周文霞,黄关春,阳卫国,赵飞,邓恢林,唐良智,李红军,鲁毅,杨绪松,张昌尔",Hubei
1991-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,阮成发,梁惠玲,范锐平,孙志刚,张韶春,梁伟年,王远鹤,吴海涛,龚定荣,郭永红,孙兵,周先旺,周文霞,吴锦,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,李红军,张昌尔",Hubei
1992-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,张韶春,梁伟年,王远鹤,郭永红,孙兵,周先旺,李兵,周文霞,吴锦,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,李红军,张昌尔",Hubei
1993-01-01,湖北,31.20931625013975,112.41056219213213,"万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,龚定荣,郭永红,孙兵,周先旺,李兵,吴锦,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,张昌尔",Hubei
1994-01-01,湖北,31.20931625013975,112.41056219213213,"万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,龚定荣,郭永红,孙兵,周先旺,李兵,吴锦,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,张昌尔",Hubei
1995-01-01,湖北,31.20931625013975,112.41056219213213,"陈全国,万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,龚定荣,孙兵,周先旺,李兵,吴锦,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,张昌尔",Hubei
1996-01-01,湖北,31.20931625013975,112.41056219213213,"万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,龚定荣,王祥喜,孙兵,李兵,吴锦,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
1997-01-01,湖北,31.20931625013975,112.41056219213213,"万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,龚定荣,王祥喜,孙兵,李兵,吴锦,胡玖明,梅建华,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
1998-01-01,湖北,31.20931625013975,112.41056219213213,"万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,龚定荣,王祥喜,孙兵,周先旺,吴锦,胡玖明,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
1999-01-01,湖北,31.20931625013975,112.41056219213213,"陈全国,万鄂湘,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,李乐成,龚定荣,王祥喜,孙兵,吴锦,胡玖明,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2000-01-01,湖北,31.20931625013975,112.41056219213213,"阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,李乐成,龚定荣,王祥喜,孙兵,李兵,吴锦,胡玖明,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤",Hubei
2001-01-01,湖北,31.20931625013975,112.41056219213213,"阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,陈新武,李乐成,龚定荣,王祥喜,孙兵,杨云彦,李兵,吴锦,胡玖明,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤",Hubei
2002-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,陈新武,龚定荣,王祥喜,孙兵,杨云彦,周先旺,周文霞,吴锦,胡玖明,蒋超良,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2003-01-01,湖北,31.20931625013975,112.41056219213213,"辜胜阻,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,王祥喜,孙兵,杨云彦,周先旺,周文霞,吴锦,胡玖明,蒋超良,黄关春,阳卫国,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2004-01-01,湖北,31.20931625013975,112.41056219213213,"张 军,辜胜阻,阮成发,梁惠玲,范锐平,孙志刚,梁伟年,王远鹤,王祥喜,杨云彦,周先旺,吴锦,胡玖明,丁小强,黄关春,阳卫国,赵飞,康义,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2005-01-01,湖北,31.20931625013975,112.41056219213213,"阮成发,梁惠玲,范锐平,孙志刚,董卫民,梁伟年,王远鹤,陈新武,张家胜,王祥喜,杨云彦,周先旺,吴锦,胡玖明,丁小强,黄关春,阳卫国,赵飞,康义,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2006-01-01,湖北,31.20931625013975,112.41056219213213,"阮成发,梁惠玲,范锐平,董卫民,王远鹤,陈新武,张家胜,王祥喜,杨云彦,周先旺,吴锦,胡玖明,丁小强,黄关春,赵飞,康义,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2007-01-01,湖北,31.20931625013975,112.41056219213213,"李鸿忠,阮成发,梁惠玲,范锐平,梁伟年,王远鹤,陈新武,张家胜,王祥喜,杨云彦,周先旺,李兵,吴锦,胡玖明,丁小强,黄关春,李鸿忠,赵飞,邓恢林,唐良智,任振鹤,张昌尔",Hubei
2008-01-01,湖北,31.20931625013975,112.41056219213213,"李鸿忠,阮成发,梁惠玲,梁伟年,王远鹤,陈新武,张家胜,王祥喜,孙兵,杨云彦,周先旺,万勇,李兵,吴锦,胡玖明,丁小强,黄关春,李鸿忠,赵飞,邓恢林,唐良智,张昌尔",Hubei
2009-01-01,湖北,31.20931625013975,112.41056219213213,"李鸿忠,阮成发,梁惠玲,范锐平,梁伟年,王远鹤,陈新武,张家胜,崔永辉,王祥喜,孙兵,杨云彦,周先旺,万勇,李兵,吴锦,胡玖明,丁小强,黄关春,李鸿忠,赵飞,邓恢林,唐良智,张昌尔",Hubei
2010-01-01,湖北,31.20931625013975,112.41056219213213,"李鸿忠,阮成发,梁惠玲,范锐平,梁伟年,王远鹤,陈新武,王祥喜,孙兵,杨云彦,周先旺,万勇,李兵,吴锦,胡玖明,丁小强,黄剑雄,黄关春,李鸿忠,赵飞,邓恢林,唐良智,张昌尔",Hubei
2011-01-01,湖北,31.20931625013975,112.41056219213213,"李鸿忠,阮成发,梁惠玲,范锐平,梁伟年,王远鹤,陈新武,郭永红,杨云彦,周先旺,万勇,李兵,吴锦,胡玖明,丁小强,黄剑雄,王晓东,黄关春,李鸿忠,赵飞,王国生,邓恢林,唐良智,张昌尔",Hubei
2012-01-01,湖北,31.20931625013975,112.41056219213213,"李鸿忠,阮成发,梁惠玲,范锐平,王君正,梁伟年,王远鹤,陈新武,王祥喜,郭永红,杨云彦,周先旺,黄楚平,李兵,胡玖明,曾欣,丁小强,黄剑雄,王晓东,李鸿忠,赵飞,王国生,邓恢林,唐良智,楼阳生,张昌尔",Hubei
